mcc,mnc,lac,cellid,lat,lon,signal,measured_at,rating,speed,direction,act,ta,psc,tac,pci,sid,nid,bid
740,2,20700,11379459,-1.236673,-78.621502,-86,1680015105657,3.8,2.0377247,157.57968,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2368285,-78.6214186,-88,1680015110165,3.7,4.084929,151.81087,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2369625,-78.6213391,-90,1680015114673,3.9,3.4087522,148.75153,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.237151,-78.6212285,-96,1680015123691,3.9,3.4881048,145.34909,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2373001,-78.6211355,-95,1680015128701,3.9,3.1413212,169.80072,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2375424,-78.6214821,-94,1680015138012,2.2,5.263431,244.55684,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.237522,-78.6216293,-95,1680015142553,4.0,3.3202503,306.9387,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2372993,-78.6217685,-91,1680015148014,2.9,5.933688,324.25125,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2370999,-78.621903,-80,1680015153019,1.8,3.5186772,322.07114,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2370123,-78.6219632,-78,1680015157571,3.6,2.9096951,323.28387,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2368509,-78.6220719,-81,1680015162080,3.7,4.934706,324.79318,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.236617,-78.6222177,-80,1680015167006,2.5,5.8221993,322.86102,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2364777,-78.6223078,-81,1680015171568,3.8,2.6535761,334.30978,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2363136,-78.6224699,-85,1680015176997,3.2,5.9624553,320.9775,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2360712,-78.6226141,-85,1680015182007,2.3,5.1076856,322.96136,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2359807,-78.6226718,-84,1680015186566,4.1,1.9801216,315.07074,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2358091,-78.6227767,-84,1680015192014,3.3,5.8141313,323.90073,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2355785,-78.6229094,-87,1680015196998,2.2,4.9429893,325.53027,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2354994,-78.6229638,-92,1680015201530,3.5,0.6927726,318.36655,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2354959,-78.6229636,-92,1680015202532,3.3,0.29257596,315.45728,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.238013,-78.6221623,-91,1680015429006,2.0,2.616164,41.99049,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2378831,-78.622224,-90,1680015434014,1.9,4.3281116,324.73993,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2376822,-78.6224015,-81,1680015439016,2.1,4.4481797,319.73538,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2376262,-78.6224926,-77,1680015444017,2.2,1.6254991,311.15707,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2374071,-78.6226184,-79,1680015459016,1.9,5.4047365,319.14603,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2372189,-78.6227858,-80,1680015464004,1.9,4.0783987,320.8507,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2371493,-78.6228449,-74,1680015469016,2.0,1.4490398,318.9562,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.237045,-78.6228933,-73,1680015902022,2.6,5.633697E-10,-2000.0,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2368715,-78.6230294,-74,1680015916994,2.1,3.746663,315.77066,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2367041,-78.6231677,-83,1680015922004,2.4,4.483534,325.6123,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2366087,-78.6232192,-87,1680015926996,2.3,0.19285515,341.23087,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2364907,-78.6233197,-83,1680015936987,2.0,2.8111866,315.4936,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2363762,-78.6234106,-82,1680015947019,3.0,2.627393,321.43854,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2362252,-78.6234858,-85,1680015952013,2.2,4.021258,324.9659,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2360706,-78.6236321,-89,1680015957003,2.1,4.4078097,322.6106,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.235865,-78.6237576,-87,1680015962020,2.1,4.939626,331.91998,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2356443,-78.6238716,-87,1680015966993,2.2,5.4064016,323.00317,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2354386,-78.623988,-85,1680015972023,2.1,5.560074,325.28973,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2350479,-78.624291,-96,1680015981991,2.0,6.542445,322.89835,LTE,0,,20700,50,,,
740,2,20700,11381762,-1.2347608,-78.6244828,-97,1680015986995,2.1,7.45519,326.16336,LTE,0,,20700,43,,,
740,2,20700,11381762,-1.2344975,-78.6246566,-105,1680015991991,2.2,6.1221676,325.858,LTE,0,,20700,43,,,
740,2,20700,11381762,-1.2343349,-78.6247958,-102,1680015996992,2.2,2.5156837,322.08267,LTE,0,,20700,43,,,
740,2,20700,11381761,-1.2342898,-78.6248098,-75,1680016002003,2.1,0.013058219,-2000.0,LTE,0,,20700,-1,,,
740,2,20700,11381761,-1.2339087,-78.6250233,-96,1680016016984,1.8,2.983263,322.3214,LTE,0,,20700,42,,,
740,2,20700,11381761,-1.2344174,-78.6259979,-90,1680016039988,2.0,3.577158,151.88124,LTE,0,,20700,42,,,
740,2,20700,11381761,-1.2346028,-78.6258485,-93,1680016045000,2.3,5.4541736,144.08707,LTE,0,,20700,42,,,
740,2,20700,11381761,-1.234763,-78.625766,-77,1680016054557,3.1,0.04131609,-2000.0,LTE,0,,20700,42,,,
740,2,20700,11381761,-1.2349078,-78.6256961,-80,1680016079610,2.8,2.8266957,136.34436,LTE,0,,20700,42,,,
740,2,20700,11381761,-1.2349532,-78.6256569,-89,1680016081614,3.3,3.0796287,137.72256,LTE,0,,20700,42,,,
740,2,20700,11381761,-1.2350851,-78.625532,-93,1680016086123,3.8,4.5783696,136.92235,LTE,0,,20700,42,,,
740,2,20700,11381762,-1.2352444,-78.6253825,-93,1680016090992,3.5,5.235975,138.13846,LTE,0,,20700,43,,,
740,2,20700,11381762,-1.2354023,-78.6252678,-95,1680016095523,4.0,3.7371895,141.46794,LTE,0,,20700,43,,,
740,2,20700,11381762,-1.2354902,-78.6251922,-94,1680016100532,3.8,3.1405978,143.20233,LTE,0,,20700,43,,,
740,2,20700,11381762,-1.2357053,-78.625069,-94,1680016105993,3.4,4.975363,144.34947,LTE,0,,20700,43,,,
740,2,20700,11381762,-1.2358273,-78.6249924,-94,1680016110534,4.2,2.7218037,139.79341,LTE,0,,20700,43,,,
740,2,20700,11381762,-1.2359155,-78.6248732,-98,1680016115043,3.7,3.982062,132.24419,LTE,0,,20700,43,,,
740,2,20700,11379459,-1.2361039,-78.6247071,-103,1680016119992,3.7,5.2739496,138.85544,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2362105,-78.624609,-102,1680016124569,4.3,0.9973094,168.11418,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2365131,-78.6244266,-102,1680016134994,3.4,5.423018,144.01263,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2367002,-78.6243168,-102,1680016139625,4.1,4.401465,151.12752,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2368846,-78.6241922,-97,1680016145003,3.6,5.892978,139.85732,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2371449,-78.6240043,-93,1680016149999,2.2,6.270252,146.589,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2371861,-78.6239934,-90,1680016810991,3.3,2.5102406,146.98732,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2373086,-78.6239054,-96,1680016825991,2.1,3.705385,138.2204,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2374743,-78.6237401,-95,1680016830993,2.4,3.5483582,146.5421,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2375432,-78.6236704,-95,1680016840990,2.1,3.0156097E-4,-2000.0,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2376655,-78.6236155,-92,1680016850991,2.3,2.3627791,137.77525,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2377501,-78.6235189,-92,1680016855990,2.0,2.4202232,132.88458,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2378597,-78.6234452,-93,1680016860987,2.1,2.6844609,140.0151,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2379254,-78.623377,-98,1680016870859,3.9,0.010460097,-2000.0,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2379785,-78.6232911,-98,1680016876003,2.5,0.37817717,103.79669,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.238075,-78.6232161,-96,1680016905989,2.7,2.820901,143.6466,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2382152,-78.6231732,-91,1680016910988,2.6,4.158132,143.79158,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2383365,-78.6231031,-91,1680016916003,2.3,2.447672,141.91373,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2384613,-78.6230441,-91,1680016920988,2.4,3.5278285,146.77155,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2385519,-78.6235903,-93,1680017039989,2.6,3.8601305,220.68721,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2385145,-78.6236907,-93,1680017044987,4.5,3.4912047,293.39633,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2382955,-78.6239115,-98,1680017050022,2.9,5.8130245,314.80402,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.238092,-78.6239898,-97,1680017059998,1.9,2.0619547E-4,-2000.0,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2379602,-78.6240906,-99,1680017065000,2.0,4.1191196,328.57437,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.237808,-78.6241874,-97,1680017070012,2.1,4.307024,321.02365,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2377284,-78.624273,-98,1680017075022,2.2,0.0051585203,-2000.0,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2375585,-78.6243928,-98,1680017089998,3.0,3.5637512,326.66724,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2374264,-78.6244861,-98,1680017095016,2.5,2.9645717,327.1157,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2373638,-78.6245551,-101,1680017100020,2.5,0.31044653,320.57584,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2372073,-78.6246936,-100,1680017130016,3.2,1.74864,314.94632,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2371228,-78.6247559,-102,1680017135011,2.1,2.931228,321.96902,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2369151,-78.6248998,-99,1680017139983,2.3,5.2151537,321.6124,LTE,0,,20700,50,,,
740,2,20700,11381762,-1.2367835,-78.6250007,-102,1680017145000,2.3,1.8474523,325.54236,LTE,0,,20700,-1,,,
740,2,20700,11381762,-1.2366853,-78.6250708,-99,1680017150023,2.3,2.8505306,316.77924,LTE,0,,20700,-1,,,
740,2,20700,11381762,-1.2364954,-78.6252033,-98,1680017155015,2.5,4.538823,322.63672,LTE,0,,20700,-1,,,
740,2,20700,11381762,-1.236365,-78.6252951,-97,1680017160016,2.5,1.3439094,315.11508,LTE,0,,20700,-1,,,
740,2,20700,11381762,-1.2362632,-78.6253507,-89,1680017170007,4.1,2.3493094,328.52676,LTE,0,,20700,-1,,,
740,2,20700,11381762,-1.2360661,-78.6255202,-87,1680017175009,2.3,6.3756976,321.8231,LTE,0,,20700,-1,,,
740,2,20700,11381762,-1.2358799,-78.6256607,-89,1680017179992,2.3,3.5581622,319.53894,LTE,0,,20700,-1,,,
740,2,20700,11381762,-1.2356884,-78.6258068,-87,1680017184992,2.3,5.6472087,323.95557,LTE,0,,20700,-1,,,
740,2,20700,11381762,-1.2354878,-78.625934,-97,1680017190017,2.3,4.5064416,318.9074,LTE,0,,20700,-1,,,
740,2,20700,11381761,-1.235253,-78.6261059,-94,1680017195005,2.3,6.4725327,326.73022,LTE,0,,20700,42,,,
740,2,20700,11381761,-1.2351124,-78.6261451,-81,1680017200020,2.4,1.3803372,354.6797,LTE,0,,20700,42,,,
740,2,20700,11381761,-1.2350121,-78.6269406,-87,1680017252012,1.9,3.0908678,99.00895,LTE,0,,20700,42,,,
740,2,20700,11381761,-1.2351273,-78.626826,-88,1680017256992,2.0,4.745978,147.65498,LTE,0,,20700,42,,,
740,2,20700,11381761,-1.2353246,-78.626686,-95,1680017262020,2.2,2.739995,144.0458,LTE,0,,20700,42,,,
740,2,20700,11381762,-1.235422,-78.626613,-81,1680017267020,1.9,3.2702835,143.8144,LTE,0,,20700,43,,,
740,2,20700,11381762,-1.2355793,-78.6264942,-88,1680017272025,1.9,5.0093217,144.3884,LTE,0,,20700,43,,,
