mcc,mnc,lac,cellid,lat,lon,signal,measured_at,rating,speed,direction,act,ta,psc,tac,pci,sid,nid,bid
740,2,20700,11379203,-1.24647,-78.6296183,-102,1680007743021,2.3,9.653262E-10,-2000.0,LTE,0,,20700,-1,,,
740,2,20700,11379203,-1.2463239,-78.6294294,-100,1680007758005,2.1,3.935682,52.31245,LTE,0,,20700,-1,,,
740,2,20700,11379203,-1.2462739,-78.6293081,-99,1680007763020,2.1,2.8717759,91.25434,LTE,0,,20700,-1,,,
740,2,20700,11379203,-1.2463695,-78.6290901,-98,1680007767999,2.3,6.1424456,109.522766,LTE,0,,20700,-1,,,
740,2,20700,11379203,-1.2464348,-78.6287239,-98,1680007773010,2.3,7.480253,91.76421,LTE,0,,20700,-1,,,
740,2,20700,11379203,-1.2463795,-78.6283742,-93,1680007778020,2.2,7.6754584,75.919586,LTE,0,,20700,-1,,,
740,2,20700,11379203,-1.2462489,-78.6280369,-93,1680007783007,2.2,7.924107,67.17953,LTE,0,,20700,-1,,,
740,2,20700,11379202,-1.2460588,-78.6277728,-95,1680007788019,6.0,6.1250052,59.622337,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2459176,-78.6276954,-95,1680007793006,11.5,3.2809184,352.65695,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2457378,-78.627864,-98,1680007797992,11.6,5.9856753,320.9348,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2455123,-78.6280381,-95,1680007803013,11.4,5.658797,321.8909,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.245353,-78.6281544,-97,1680007807995,11.5,3.4993997,324.98984,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2452445,-78.628178,-96,1680007817994,12.0,1.4184287,38.34988,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2451516,-78.6280431,-96,1680007823031,13.7,3.9476652,50.528294,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2448917,-78.6277194,-95,1680007833003,11.4,0.031428818,-2000.0,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.244805,-78.6276639,-92,1680007863007,12.9,0.0017538082,-2000.0,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2446951,-78.6275386,-86,1680007868004,11.4,5.230587,49.724842,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.244504,-78.6273015,-98,1680007872997,11.4,6.015948,51.018963,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2443412,-78.6271005,-95,1680007878029,11.3,6.0415697,50.082943,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2440505,-78.6267334,-97,1680007888015,11.4,5.148416,50.00068,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2439684,-78.6266312,-97,1680007893022,11.5,0.99430686,57.18137,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2438305,-78.626467,-99,1680007903005,11.3,5.592325,51.984093,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2435409,-78.6261918,-97,1680007908007,11.4,7.7533083,43.99639,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.24322,-78.6259201,-92,1680007913014,11.3,7.49589,43.96052,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2430055,-78.6256596,-93,1680007917995,11.3,6.8368487,52.00358,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2427959,-78.6253931,-94,1680007923012,11.3,6.173939,53.008118,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2426134,-78.6251694,-94,1680007928026,11.3,5.5736475,53.016987,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2424743,-78.6249913,-107,1680007933013,11.3,4.685953,58.472076,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2423435,-78.6248211,-107,1680007938009,11.4,1.57923,48.18622,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2422403,-78.6246846,-106,1680007948007,11.6,2.4996746,50.866932,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2421661,-78.6245626,-106,1680007952993,11.7,4.3955603,67.32996,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2420554,-78.6243427,-108,1680007958017,11.6,5.2867517,56.29818,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2418862,-78.6242542,-108,1680007963007,11.8,4.4489393,22.213352,LTE,0,,20700,31,,,
740,2,20700,11150345,-1.2416273,-78.6242323,-95,1680007968012,11.4,5.5552406,13.014379,LTE,0,,20700,197,,,
740,2,20700,11150345,-1.241371,-78.6241991,-95,1680007973013,11.3,5.315744,12.984355,LTE,0,,20700,197,,,
740,2,20700,11150345,-1.2411408,-78.6241592,-98,1680007978011,11.3,4.959096,12.435651,LTE,0,,20700,197,,,
740,2,20700,11150345,-1.2409204,-78.6241089,-98,1680007983007,13.0,4.7071304,13.063167,LTE,0,,20700,197,,,
