mcc,mnc,lac,cellid,lat,lon,signal,measured_at,rating,speed,direction,act,ta,psc,tac,pci,sid,nid,bid
740,2,20700,11386115,-1.23268,-78.6238584,-93,1679841010760,5.7,0.18665925,59.919373,LTE,0,,20700,47,,,
740,2,20700,11386115,-1.2328827,-78.6237646,-98,1679841030804,2.5,2.8994827,150.08162,LTE,0,,20700,47,,,
740,2,20700,11385858,-1.2331201,-78.6236297,-100,1679841035789,2.1,4.717134,148.61743,LTE,0,,20700,79,,,
740,2,20700,11379459,-1.2332203,-78.6235705,-102,1679841040766,2.4,1.3503152,134.33101,LTE,0,,20700,50,,,
740,2,20700,11385858,-1.2331883,-78.6235733,-108,1679841060778,3.1,4.8803425E-4,-2000.0,LTE,0,,20700,79,,,
740,2,20700,11379459,-1.2331883,-78.6235733,-108,1679841065789,2.0,5.3644303E-8,-2000.0,LTE,0,,20700,50,,,
740,2,20700,11381762,-1.2333144,-78.6235374,-91,1679841080782,3.9,1.4042448,153.32161,LTE,0,,20700,-1,,,
740,2,20700,11381762,-1.2333934,-78.6234911,-87,1679841085786,2.2,1.9364108,148.9269,LTE,0,,20700,-1,,,
740,2,20700,11386115,-1.2335775,-78.6234097,-99,1679841090776,2.3,3.116643,156.36649,LTE,0,,20700,47,,,
740,2,20700,11379459,-1.2339411,-78.6232083,-100,1679841095776,2.4,7.865809,152.941,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2343306,-78.6229808,-93,1679841100794,2.5,8.7804785,151.18881,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2346257,-78.6227458,-85,1679841105797,2.5,7.2361603,145.36838,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2348918,-78.6225876,-84,1679841110794,2.3,6.1387124,161.5746,LTE,0,,20700,50,,,
740,2,20700,11386115,-1.2351499,-78.6225188,-84,1679841115809,2.0,5.9570184,162.66714,LTE,0,,20700,-1,,,
740,2,20700,11386115,-1.2354313,-78.6224081,-87,1679841120780,2.2,6.473949,147.32841,LTE,0,,20700,-1,,,
740,2,20700,11386114,-1.2355994,-78.6222027,-84,1679841125779,1.9,5.2946477,125.27943,LTE,0,,20700,46,,,
740,2,20700,11386114,-1.2357854,-78.6220438,-86,1679841130791,2.2,5.532256,148.97586,LTE,0,,20700,46,,,
740,2,20700,11379459,-1.2360376,-78.6219194,-92,1679841135788,2.3,6.0707154,153.60727,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2362841,-78.6218042,-86,1679841140758,2.3,5.8617015,151.0935,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2364707,-78.6216521,-82,1679841145786,2.3,4.7631187,141.24428,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2366705,-78.6215197,-86,1679841150794,2.3,5.3851976,147.2253,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2368455,-78.6214311,-89,1679841155772,2.2,4.0598774,154.89827,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2370556,-78.621298,-96,1679841160788,2.3,5.207395,149.59831,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2372817,-78.6211245,-98,1679841165798,2.2,5.009093,146.06529,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2375513,-78.6214857,-95,1679841177775,2.3,3.3068342,249.46356,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2375135,-78.62158,-97,1679841182767,2.1,3.675905,319.36038,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2372841,-78.6217448,-93,1679841187795,2.0,6.298151,323.2417,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.237098,-78.6219051,-79,1679841192771,2.0,2.7548456,311.47293,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2369722,-78.6219827,-78,1679841197767,2.1,3.6595778,326.20343,LTE,0,,20700,50,,,
