mcc,mnc,lac,cellid,lat,lon,signal,measured_at,rating,speed,direction,act,ta,psc,tac,pci,sid,nid,bid
740,2,20700,11379203,-1.2464137,-78.6296664,-98,1680110492889,13.7,0.4126958,53.358093,LTE,0,,20700,32,,,
740,2,20700,11379203,-1.2463837,-78.6295407,-98,1680110497840,9.3,0.20873025,0.0,LTE,0,,20700,32,,,
740,2,20700,11379203,-1.2464015,-78.629636,-98,1680110502844,5.8,0.19857426,269.36023,LTE,0,,20700,32,,,
740,2,20700,11379203,-1.2464987,-78.6296293,-100,1680110512499,2.7,0.6710198,158.05028,LTE,0,,20700,32,,,
740,2,20700,11379203,-1.2464227,-78.6294738,-98,1680110602526,3.2,0.35444158,5.535762,LTE,0,,20700,32,,,
740,2,20700,11379203,-1.2463454,-78.6294099,-97,1680110612525,2.5,0.8812146,45.306274,LTE,0,,20700,32,,,
740,2,20700,11379203,-1.2462414,-78.6292903,-93,1680110617515,2.6,1.9376967,59.128704,LTE,0,,20700,32,,,
740,2,20700,11379203,-1.2462184,-78.6291028,-75,1680110622525,2.5,3.440868,101.28893,LTE,0,,20700,32,,,
740,2,20700,11379203,-1.2462608,-78.6288731,-84,1680110627524,2.6,4.51384,79.570526,LTE,0,,20700,32,,,
740,2,20700,11379203,-1.2461682,-78.6286773,-90,1680110632072,3.0,4.8546305,47.922688,LTE,0,,20700,32,,,
740,2,20700,11379203,-1.2459711,-78.6285898,-90,1680110636580,4.8,4.926089,11.262349,LTE,0,,20700,32,,,
740,2,20700,11379203,-1.2457642,-78.6285693,-95,1680110641089,4.4,4.6153584,30.41691,LTE,0,,20700,32,,,
740,2,20700,11379203,-1.2456445,-78.6284613,-96,1680110645598,4.0,4.3622127,39.313004,LTE,0,,20700,32,,,
740,2,20700,11379203,-1.2455244,-78.6283013,-96,1680110650106,4.2,4.23541,48.39627,LTE,0,,20700,32,,,
740,2,20700,11379203,-1.2453957,-78.628196,-97,1680110654615,4.8,4.162866,28.693457,LTE,0,,20700,32,,,
740,2,20700,11379202,-1.2452449,-78.6281272,-96,1680110659124,4.3,3.8603704,32.752403,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2450979,-78.6279422,-97,1680110663632,4.5,4.632791,52.772083,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2449458,-78.6278044,-94,1680110668141,4.6,4.8029943,39.866047,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2448947,-78.6277179,-97,1680110673151,4.7,3.272885,56.138557,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2448427,-78.6276051,-72,1680110677659,4.5,2.8042781,57.711147,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2447062,-78.6274204,-92,1680110682168,4.3,4.206666,53.511932,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2445058,-78.6271675,-91,1680110687513,3.2,5.898442,52.079063,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.244356,-78.6270029,-98,1680110692513,2.5,5.2176228,50.98425,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2441925,-78.6268764,-91,1680110697527,2.6,4.802346,47.07009,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2440355,-78.6266805,-95,1680110702497,2.8,5.1950436,51.63481,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2438987,-78.6264834,-95,1680110707081,3.6,5.3173146,57.084415,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2438273,-78.6263544,-96,1680110712091,5.0,3.874523,76.33627,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2437908,-78.626439,-94,1680110717100,4.6,1.4446563,6.8954787,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2435345,-78.6262346,-88,1680110747159,4.2,3.706364,42.06771,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2433172,-78.6260367,-87,1680110752522,3.6,5.106438,46.485916,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2430096,-78.6256358,-83,1680110762529,2.2,5.178418,45.971146,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2428819,-78.6254484,-90,1680110767536,2.1,5.0010138,55.853203,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.242753,-78.6253084,-92,1680110772525,2.0,4.8069034,53.003796,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2426274,-78.6251498,-94,1680110777082,2.8,4.585633,49.59486,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2425236,-78.6249919,-97,1680110781591,3.7,4.51737,56.046688,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2423853,-78.6248464,-98,1680110786100,3.6,4.593911,44.873085,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2422818,-78.6247276,-96,1680110790608,3.6,4.178406,56.517242,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2422428,-78.6246392,-91,1680110795117,3.6,3.0021172,62.532578,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2421726,-78.624443,-98,1680110804135,3.6,2.2260964,61.71247,LTE,0,,20700,31,,,
740,2,20700,11383555,-1.2421224,-78.6243853,-105,1680110813653,3.2,1.1338131,12.681317,LTE,0,,20700,93,,,
740,2,20700,11379202,-1.2418822,-78.62433,-97,1680110818162,3.7,3.0176404,8.743259,LTE,0,,20700,-1,,,
740,2,20700,11379202,-1.2415533,-78.6242482,-97,1680110823529,3.5,5.2136493,12.099831,LTE,0,,20700,-1,,,
740,2,20700,11379202,-1.2412731,-78.6241855,-97,1680110828529,2.1,5.8146896,10.317528,LTE,0,,20700,-1,,,
740,2,20700,11388162,-1.2410045,-78.6241541,-105,1680110833531,2.3,5.803478,359.5238,LTE,0,,20700,83,,,
740,2,20700,11388162,-1.2407244,-78.6240819,-98,1680110838541,2.5,5.883643,9.227685,LTE,0,,20700,83,,,
740,2,20700,11388162,-1.2404075,-78.6240202,-98,1680110843522,2.4,6.186531,10.885409,LTE,0,,20700,83,,,
740,2,20700,11388162,-1.2401,-78.6239655,-96,1680110848529,2.5,6.272673,11.536404,LTE,0,,20700,83,,,
740,2,20700,11388162,-1.2398193,-78.6239178,-96,1680110853514,2.6,6.1257334,16.721691,LTE,0,,20700,83,,,
740,2,20700,11388162,-1.2396142,-78.6238689,-95,1680110858540,2.8,5.305375,40.13781,LTE,0,,20700,83,,,
740,2,20700,11388162,-1.2395104,-78.6237632,-95,1680110863540,2.4,4.0893006,26.282179,LTE,0,,20700,83,,,
740,2,20700,11379459,-1.2391122,-78.6236205,-97,1680110872639,4.7,4.4487796,28.796837,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2388948,-78.6234392,-97,1680110877524,3.9,5.5831323,41.952602,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.238729,-78.6232511,-91,1680110882515,2.3,5.6122837,52.957874,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2386399,-78.6231344,-81,1680110887037,3.3,3.1592176,266.62375,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2385535,-78.6229778,-78,1680110892047,4.7,4.1643896,62.693882,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.238407,-78.6227583,-86,1680110896556,4.5,5.103319,59.468266,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2382351,-78.6225013,-86,1680110901533,2.7,5.9306235,58.809586,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2380814,-78.6222469,-86,1680110906532,2.4,5.9106255,55.25731,LTE,0,,20700,50,,,
