mcc,mnc,lac,cellid,lat,lon,signal,measured_at,rating,speed,direction,act,ta,psc,tac,pci,sid,nid,bid
740,2,20700,11379203,-1.2464308,-78.6297627,-97,1680194092431,6.9,0.39584416,7.9986415,LTE,0,,20700,32,,,
740,2,20700,11379203,-1.2465089,-78.6297131,-97,1680194117533,2.3,0.20427673,118.783005,LTE,0,,20700,32,,,
740,2,20700,11379203,-1.2463428,-78.6295287,-98,1680194186913,5.8,2.5721385,50.056824,LTE,0,,20700,32,,,
740,2,20700,11379203,-1.2462736,-78.6293764,-97,1680194191422,4.3,3.6193855,63.99069,LTE,0,,20700,32,,,
740,2,20700,11379203,-1.2461654,-78.6292534,-95,1680194195930,4.2,3.706868,53.73123,LTE,0,,20700,32,,,
740,2,20700,11379203,-1.2461642,-78.6291319,-75,1680194200439,4.0,3.4084303,115.32653,LTE,0,,20700,32,,,
740,2,20700,11379203,-1.2462408,-78.6290026,-78,1680194204947,4.1,3.4138558,110.472755,LTE,0,,20700,32,,,
740,2,20700,11379203,-1.2462219,-78.6288594,-89,1680194209452,4.2,3.569256,79.53622,LTE,0,,20700,32,,,
740,2,20700,11379203,-1.2461427,-78.6287205,-93,1680194213965,4.4,3.5915854,51.058712,LTE,0,,20700,32,,,
740,2,20700,11379203,-1.2460315,-78.6286185,-89,1680194218473,4.1,3.7942991,34.299015,LTE,0,,20700,32,,,
740,2,20700,11379203,-1.2458674,-78.6285615,-93,1680194223483,4.0,3.953657,357.279,LTE,0,,20700,32,,,
740,2,20700,11379203,-1.2456782,-78.6285364,-93,1680194227991,4.0,4.2242303,27.972002,LTE,0,,20700,32,,,
740,2,20700,11379203,-1.2455134,-78.6283725,-93,1680194232500,4.5,4.7323723,44.511677,LTE,0,,20700,32,,,
740,2,20700,11379202,-1.2453594,-78.6282385,-96,1680194237049,4.2,3.7298405,145.6738,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2449847,-78.6279326,-94,1680194247520,5.0,5.233648,44.26411,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2448382,-78.6277567,-95,1680194252525,2.7,4.9327154,54.68206,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2447334,-78.6275975,-79,1680194257047,4.3,4.5242476,51.04688,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.244571,-78.6274412,-91,1680194262057,4.0,4.7387333,47.619,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2444027,-78.6272759,-87,1680194267066,4.2,5.093084,44.699482,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.244239,-78.6270896,-98,1680194272517,3.3,5.046064,53.895706,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2441152,-78.6268792,-92,1680194277527,2.6,5.1444387,59.499474,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.244023,-78.6266716,-96,1680194282537,2.6,4.957639,57.79136,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2438864,-78.6265876,-95,1680194287534,2.6,4.1891813,41.745678,LTE,0,,20700,31,,,
740,2,20700,11379202,-1.2437568,-78.626485,-94,1680194292455,6.8,3.5631297,44.89355,LTE,0,,20700,31,,,
